ad_archive_id,claims_to_questions
1125849115121370,"{""2020: We won over 37,000 votes and entered the Assembly. It's hard to get in, only the big ones succeed."": {""Questions"": [""What is the context of the claim 'We won over 37,000 votes and entered the Assembly'?"", ""Is it true that only a few big parties succeed in getting into the Assembly?"", ""What are the key promises and slogans offered by the presidential candidates?""]}, ""2024: We collected signatures for our presidential candidate in just 6 days without any coalition, winning 42,000 votes at our baptism by fire with a supportive independent candidate on whose behalf I will kneel down until my death for the fight."": {""Questions"": [""What is the accuracy of collecting 42,000 votes in just 6 days without any coalition?"", ""Is it true that an independent candidate was involved in this signature collection effort?"", ""Are there indeed seven presidential candidates running for office in North Macedonia's presidential election?""]}, ""W-ork with others, I-nvolve in life, N-ever quit"": {""Questions"": [""What is the main issue dominating the presidential election in North Macedonia?"", ""What are the key promises and slogans offered by the candidates running for President of North Macedonia?"", ""What specific qualities or attributes should the next President of North Macedonia possess, according to the author?""]}}"
1432786707437054,"{""The party was created from activists, syndicalists, freelancers, and workers."": {""Questions"": [""What is the party composed of?"", ""Who are the candidates in the presidential election?"", ""What specific promises do these candidates offer?""]}, ""The party gained over 37,000 votes but only two representatives were elected due to the electoral system."": {""Questions"": [[""Is the claim about the party gaining over 37,000 votes supported by evidence?"", ""What are the key promises and slogans being offered by the presidential candidates?"", ""Are there any notable features or controversies associated with the election process?""]]}, ""The party revived its principles despite facing bankruptcy and financial struggles."": {""Questions"": [""What is the party's current financial status?"", ""How does the party's financial struggle affect its ability to revive its principles?"", ""What specific actions or policies do the seven presidential candidates offer?""]}}"
1141850897012271,"{""A government is measuring with wrong scales, not touching reality."": {""Questions"": [""What is the specific issue with the government's measurement scales?"", ""What are the key promises and slogans being offered by presidential candidates?"", ""What is the significance of Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski as presidential aspirants?""]}, ""The industrial energy fee paid by businesses such as shops, gardens, hospitals, and schools is unjustifiable."": {""Questions"": [""What is the basis for considering the industrial energy fee paid by businesses such as shops, gardens, hospitals, and schools unjustifiable?"", ""How do the presidential candidates of North Macedonia plan to address this issue if elected?"", ""What specific policies or initiatives have been proposed by the presidential candidates of North Macedonia?""]}, ""There is no country in the EU that does not have a luxury tax."": {""Questions"": [""What is the main claim made in this text?"", ""Is there a direct connection between the EU and the presidential election mentioned in the text?"", ""Do the presidential candidates mentioned in the text have similar promises or slogans?""]}}"
1969059880191686,"{""Pendarovski surrenders"": {""Questions"": [""What is the current political situation in North Macedonia?"", ""What are the key campaign promises and slogans offered by the presidential candidates?"", ""What is the significance of Pendarovski's surrender in the context of the presidential election?""]}, ""The people will judge the chauvinists and amnestied terrorists on May 8th"": {""Questions"": [""Does the claim state that a presidential election is taking place in North Macedonia on May 8th?"", ""What are the different promises and slogans being offered by the presidential candidates?"", ""Are there seven presidential aspirants competing for the presidency, including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}}"
960751595243761,"{""Tenfold increase in the budget for education and science."": {""Questions"": [""Is there a direct correlation between the budget for education and science increasing 10-fold and the presidential election in North Macedonia?"", ""Do the presidential candidates in North Macedonia's elections have concrete plans to address the country's educational and scientific needs?"", ""What specific attributes should the next President of North Macedonia possess, according to the claim?""]}, ""Free textbooks and free meals for all students. Subsidization of cultural activities for students. Abolition of participations and tuition fees at faculties. Digitalization of higher school textbooks on the principle of 'open access'. Reduction of state universities to four."": {""Questions"": [""What is the source of 'Free textbooks and free meals for all students', 'Subsidization of cultural activities for students', 'Abolition of participations and tuition fees at faculties' and 'Digitalization of higher school textbooks on the principle of open access'?"", ""Do the claim's statements about state universities, such as 'Reduction of state universities to four', have any evidence or credible sources?"", ""Is there a connection between the educational claims made in the statement and the presidential election in North Macedonia mentioned at the end?""]}}"
290104560813309,"{""Let's put an end to the theft of people's money! Let's reset the system! With a two-digit number of deputies, we'll be the biggest obstacle to their criminal laws, harmful policies and privatization of public goods. The power of the fight and our shared destiny depends on you!"": {""Questions"": [[""Is the claim related to a specific political system?"", ""false""], [""Does the text mention a particular country or region?"", ""true""], [""Are the two-digit number of deputies mentioned in the context of a election or voting process?"", ""unclear""]]}, ""Unyielding in Parliament"": {""Questions"": [""What is the unyielding requirement for the next President of North Macedonia?"", ""Who are the 7 presidential candidates competing in the election, and what are their promises and slogans?"", ""What specific attributes or qualifications do the presidential candidates possess to lead North Macedonia?""]}, ""Do not let them rule without Left"": {""Questions"": [""What is the current election status in North Macedonia?"", ""Who are the seven presidential candidates competing for office?"", ""What specific promises and slogans have been made by the presidential candidates?""]}}"
1490529958561891,"{""National unity is more important than ever"": {""Questions"": [""What is the current state of national unity in North Macedonia?"", ""To what extent do the presidential candidates promise to prioritize national unity during their campaign?"", ""How will the winner of the upcoming presidential election be expected to address the issue of national unity?""]}, ""It's necessary to ensure national unity by ceasing attacks on parties 'Left' and 'Znam'"": {""Questions"": [""What is the definition of 'national unity' in this context?"", ""Are there any specific attacks or issues related to parties 'Left' and 'Znam' that need to cease for national unity?"", ""Do the presidential candidates offer concrete policies or only promises and slogans?""]}, ""We must find a common language, regardless of personal or partisan interests"": {""Questions"": [""What is the context of finding a common language mentioned in the claim?"", ""In what way do presidential candidates offer a range of promises and slogans, as described in the claim?"", ""What are the specific characteristics or attributes that the future President of North Macedonia should possess, according to the dilemmas presented in the claim?""]}}"
752637006982957,"{""We are starting from Vele\u0161 because every piece of the pavement is History."": {""Questions"": [""What does 'every piece of the pavement is History' mean in this context?"", ""In what year were the presidential candidates Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski born?"", ""Who are the seven aspirants running for President, mentioned in the article?""]}, ""We will not stop until we shake things up like shaking an apple!"": {""Questions"": [""How is the phrase 'shaking things up like shaking an apple' related to the Macedonian presidential election?"", ""What are the key promises and slogans being offered by the candidates in the Macedonian presidential election?"", ""What specific qualities or attributes do the presidential candidates in North Macedonia believe the next President should have?""]}, ""The people's spirit should never fall, as Racin would say: 'Let the dust settle'!"": {""Questions"": [""What is the quote 'Let the dust settle' attributed to?"", ""What are the presidential candidates offering in terms of promises and slogans?"", ""What are the concrete proposals being offered by the seven presidential aspirants mentioned?""]}}"
1669156760521692,"{""The price we pay for silence and apathy is too high!"": {""Questions"": [""What is the claimant trying to say about the presidential election in North Macedonia?"", ""What is the main issue that dominates the electoral arena according to the claim?"", ""What do the candidates offer to attract voters, as mentioned in the text?""]}, ""No family is immune to the exodus that they make us go through"": {""Questions"": [""What is the 'exodus' mentioned in the claim?"", ""What are the attributes that the next President of North Macedonia should possess, according to the dilemma mentioned?"", ""What are the specific promises and slogans being offered by the candidates running for President?""]}, ""It's our responsibility to take control!"": {""Questions"": [""Is the claim 'It's our responsibility to take control!' a quote from the article?"", ""What is the main topic of discussion in the article regarding the upcoming presidential election in North Macedonia?"", ""Do the candidates in the North Macedonian presidential election primarily focus on making promises and slogans rather than concrete proposals?""]}}"
423231863682380,"{""Macedonia shall not be ruled under oppression"": {""Questions"": [""Is the Macedonian presidential election held on April 4th?"", ""What are the concrete offers made by the seven aspirants to the presidency, including Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""Are there any promises or slogans being offered by candidates that aim to attract voters?""]}, ""We shall not tolerate unjust lies"": {""Questions"": [""What is the claim referring to specifically?"", ""What are the key promises and slogans being offered by the presidential candidates?"", ""When did the presidential election campaign start?""]}, ""For the freedom of the world's nations, with songs and joy, we strive!"": {""Questions"": [""What is the context of the statement 'For the freedom of the world's nations, with songs and joy, we strive!'?"", ""Who are the seven aspirants vying for the presidency of North Macedonia?"", ""What specific promises or slogans do these candidates offer?""]}}"
1004602458066929,"{""The price we pay for silence and apathy is too high!"": {""Questions"": [""How does the text explicitly state that the price paid for silence and apathy is too high?"", ""What are some of the promises and slogans being offered by candidates in the Macedonian presidential election?"", ""What specific attributes or qualifications should the next President of North Macedonia possess, according to the author?""]}, ""No family is immune to the exodus that they make us go through."": {""Questions"": [""What is the 'exodus' that the claim refers to?"", ""What are the key promises and slogans being offered by presidential candidates?"", ""Who are the seven aspirants running for President of North Macedonia?""]}, ""We must take back control!"": {""Questions"": [""How does the claim 'We must take back control!' relate to the North Macedonia presidential election?"", ""What specific promises and slogans are being offered by the candidates in the North Macedonia presidential election?"", ""What is the significance of Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski as presidential candidates in North Macedonia?""]}}"
821813873185734,"{""Na\u00efve is the best way to punish corrupt political elites by voting in elections."": {""Questions"": [""What is the specific claim being made about punishing corrupt political elites through voting?"", ""Is there any evidence that voting in elections is an effective way to punish corrupt political elites?"", ""How does the statement 'Naive is the best way...' address or relate to the topic of presidential elections in North Macedonia?""]}, ""Let's stand up for our homes, families and ourselves. Let's VOTE for Left!"": {""Questions"": [""What is the claimant's stance on voting and who are they endorsing?"", ""In what specific ways do the presidential candidates in North Macedonia promise to serve their constituents?"", ""What are the main policy areas that the presidential candidates in North Macedonia are competing on?""]}, ""There should be no government without the Left."": {""Questions"": [""What is the main topic of the claim?"", ""What are the different candidates offering as promises and slogans to attract voters?"", ""What is the start date of the presidential election campaign mentioned in the text?""]}}"
749806020687191,"{""Macedonia's merits are being returned"": {""Questions"": [""Is the Macedonian presidential election a current event?"", ""What are the main campaign promises and slogans offered by the presidential candidates in Macedonia?"", ""Are there seven candidates running for President of North Macedonia, including Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""The National Assembly is unyielding"": {""Questions"": [""Is the National Assembly mentioned in the article?"", ""What are the specific promises and slogans offered by the presidential candidates?"", ""What is the significance of the start date of April 4th for the presidential election?""]}, ""There is no government without the Left"": {""Questions"": [""What is the relationship between the 'Left' and a government?"", ""What are the key promises and slogans being offered by presidential candidates in North Macedonia?"", ""When did the presidential election campaign in North Macedonia start and how many aspirants are vying for the post?""]}}"
1360924157956801,"{""The price we pay for silence and apathy is too high!"": {""Questions"": [""What is the main concern being discussed in the Macedonian presidential election?"", ""What are the key promises and slogans being offered by the candidates in the presidential race?"", ""Who are the seven presidential hopefuls competing for the office, as mentioned in the article?""]}, ""No family has not been victimized by the exodus that they are making. We have left children, brothers, sisters, friends... We have abandoned home and hearth! It's up to us to fill them again!"": {""Questions"": [""What is the claimed consequence of the exodus referenced in the first sentence?"", ""How do the presidential candidates plan to fill the abandoned homes and hearths mentioned in the text?"", ""What are the specific promises or slogans offered by the presidential candidates being referred to?""]}, ""Without a Left in the Government"": {""Questions"": [[""Is the government in question a left-wing one?"", ""Does the claim specify a party affiliation for any of the presidential candidates?"", ""Are there at least 7 aspirants running for the presidency?""]]}}"
438296632075316,"{""We are starting a 6-debate cycle across the 6 electoral units from today"": {""Questions"": [""What is the claim referring to?"", ""Who are the candidates running for President in the North Macedonian election?"", ""What promises and slogans have the candidates offered?""]}, ""What questions would candidates ask future representatives?"": {""Questions"": [""What questions would future representatives ask candidates?"", ""What specific attributes should the next President of North Macedonia possess?"", ""What concrete promises do the current presidential candidates offer?""]}, ""Which political questions remain unanswered?"": {""Questions"": [""How does the claim describe the current political situation in North Macedonia?"", ""What are the specific promises and slogans offered by the presidential candidates mentioned in the text?"", ""Who are the seven aspirants vying for the presidency of North Macedonia, as mentioned in the article?""]}}"
447051244515548,"{""Only organized political struggle can bring a new, progressive society."": {""Questions"": [""What does the phrase 'a new, progressive society' mean in this context?"", ""How do the candidates' promises and slogans differ from one another?"", ""What specific policies or reforms do these candidates propose to achieve a new, progressive society?""]}, ""Your silence is the power of those who rule."": {""Questions"": [""What is the relationship between silence and those who rule?"", ""What are the key attributes that a future President of North Macedonia should possess, according to the claim?"", ""What is the significance of the presidential election in North Macedonia, and what do the candidates offer to attract voters?""]}, ""The Left must be in Parliament."": {""Questions"": [""How does the claim relate to a specific parliamentary system?"", ""What is the purpose of presidential candidates offering various promises and slogans in a presidential election?"", ""What is the significance of the starting date (April 4) mentioned in the context of the presidential election?""]}}"
448925164366354,"{""We will bring change! We are the last matchstick in the box. Let's light the fire of change!"": {""Questions"": [""What is the context of the statement 'We will bring change! We are the last matchstick in the box. Let's light the fire of change!'?"", ""In what country and position are the individuals mentioned (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, Stef\u00e7e Jakimovski) being elected?"", ""What is the name of the author who wrote the article: '[@100005900348509:2048:Enis Shaqiri]'?""]}, ""There won't be a government without Left"": {""Questions"": [""What is the central dilemma in the Macedonian presidential election?"", ""What are the main promises and slogans being offered by the candidates?"", ""What are the specific qualifications required for a future President of North Macedonia to hold government?""]}, ""Surround us 5 times"": {""Questions"": [""Is the claim about the presidential election in North Macedonia stating that candidates are offering a wide range of promises and slogans to attract voters?"", ""What is the exact date when the presidential election campaign started, according to the claim?"", ""How many presidential aspirants are mentioned in the claim as being in the race?""]}}"
416106777826139,"{""Time has come for decisive battle, stand with us! Together we can reclaim what was unjustly taken away from the Macedonian people. Only through joint struggle can we succeed!"": {""Questions"": [""Is the phrase 'decisive battle' an accurate description of the Macedonian presidential election?"", ""Do the candidates have a clear plan to address the issues affecting the Macedonian people, as mentioned in the claim?"", ""Are the given names of the presidential candidates (Biljana Vankovsk\u00ebn, Maksim Dimitrievskin, and Stef\u00e7e Jakimovskin) accurate and relevant to the Macedonian presidential election?""]}, ""We can only succeed through joint struggle"": {""Questions"": [""What is the joint struggle being referred to in the claim?"", ""What are the promises and slogans that candidates are offering, according to the text?"", ""What are the names of the seven aspirants running for President, as mentioned in the article?""]}, ""Together we can reclaim what was unjustly taken away"": {""Questions"": [""What is the context of the claim 'Together we can reclaim what was unjustly taken away'?"", ""What are the promises and slogans that candidates are offering in the Macedonian presidential election?"", ""What are the qualifications or requirements for the next President of North Macedonia?""]}}"
2218636998475009,"{""Now, most needed is a single and conscious nation. The oppressor has no mercy for the oppressed, therefore let's fight decisively! Your vote is your weapon for revenge!"": {""Questions"": [{""Question"": ""Is the claim that 'the oppressor has no mercy for the oppressed' supported by evidence?""}, {""Question"": ""Are the candidates offering a range of promises and slogans solely to attract voters?""}, {""Question"": ""What specific policies or initiatives do the seven presidential aspirants offer, as mentioned in the article?""}]}, ""Undeterred in the Assembly"": {""Questions"": [""What is the current situation regarding the upcoming presidential election in North Macedonia?"", ""Who are the seven candidates vying for the presidency, and what are their platforms?"", ""What specific promises or slogans have been made by the candidates to appeal to voters?""]}, ""No Government Without Left"": {""Questions"": [""How many presidential candidates are running in the North Macedonia's presidential election?"", ""What is the age range of the presidential candidates mentioned in the article?"", ""Do any of the presidential candidates have a background or affiliation with political parties, specifically GROM, ZNAM, and e Majta?""]}}"
281082605056138,"{""The current struggle in institutions proves that your vote matters! Elections are our revenge! Come out and VOTE for Left!"": {""Questions"": [""Is the claim that 'your vote matters' supported by evidence from recent elections?"", ""What specific promises or slogans are being offered by presidential candidates in North Macedonia's election?"", ""Are the promises and slogans of presidential candidates in North Macedonia's election focused solely on appealing to a particular party or demographic?""]}, ""Unbowed in the Assembly"": {""Questions"": [""What is the main dilemma facing the upcoming presidential election in North Macedonia?"", ""What are the key promises and slogans being offered by candidates in the election?"", ""Who are the seven aspirants vying for the presidency of North Macedonia?""]}, ""No Government Without Left"": {""Questions"": [""Is it true that the presidential candidates in North Macedonia have begun offering a wide range of promises and slogans to attract voters?"", ""What are the specific policies or proposals being offered by each of the seven presidential candidates in North Macedonia?"", ""Are there any notable differences in the platforms or agendas of the seven presidential candidates vying for the presidency in North Macedonia?""]}}"
432647419356542,"{""There is no change in March regarding which political party uses harmful narratives in communication the most. V\u041c\u0420\u041e-D\u041f\u041c\u041d\u0415 and \u0421\u0414\u0421\u041c are the two largest parties that use such narratives."": {""Questions"": [""Is there a change in March regarding which political party uses harmful narratives in communication the most?"", ""Are V\u041c\u0420\u041e-D\u041f\u041c\u041d\u0415 and \u0421\u0414\u0421\u041c the only two parties that use such narratives?"", ""Do any of the presidential candidates offer specific promises or slogans to appeal to voters?""]}, ""The Left also starts to be included, while at DU\u0418 there is an increase in similar announcements compared to previous months."": {""Questions"": [""What does the phrase 'The Left also starts to be included' refer to?"", ""What is the specific increase being described in 'similar announcements compared to previous months'?"", ""What are the main differences between the promises and slogans offered by the different presidential candidates?""]}, ""This shows the latest, fifth report from the Institute for Communication Studies within the research framework 'Measuring political harmful narratives' (SH\u0422\u0415\u0422-\u041d\u0410)."": {""Questions"": [[""Does the Institute for Communication Studies publish a report on 'Measuring political harmful narratives'?""], [""Are there seven presidential candidates in the election?"", ""This claim mentions specific ages of candidates Biljana Vankovsk\u00ebn, Maksim Dimitrievski and Stef\u00e7e Jakimovski.""], [""Is Enis Shaqiri an author who writes about this topic?""]]}}"
318839371222287,"{""Online media outlets broadcast approximately two harmful narratives per piece, mainly disseminating information from parties or speeches by politicians."": {""Questions"": [""Is there a specific claim that online media outlets broadcast approximately two harmful narratives per piece?"", ""What is the main source of information for online media outlets, according to the claim?"", ""Are the presidential candidates in North Macedonia's elections offering a wide range of promises and slogans as part of their campaigns?""]}, ""Mostly, harmful narratives are transmitted without any intervention, but there are cases where a journalist even endorses them."": {""Questions"": [""What is the main point of the article?"", ""Do the presidential candidates in North Macedonia's election promise a wide range of things to gain voters?"", ""Is there any specific information mentioned about the presidential candidates' offerings?""]}, ""Some online media outlets least respected professional journalistic standards."": {""Questions"": [""What evidence is there that some online media outlets have not respected professional journalistic standards?"", ""Are the presidential candidates in North Macedonia offering a wide range of promises and slogans to attract voters?"", ""What specific policies or platforms are being offered by the seven presidential candidates in North Macedonia?""]}}"
262053870229963,"{""We won't tolerate unfair lies"": {""Questions"": [""What is the specific attribute that the next President of North Macedonia should possess?"", ""How do candidates' promises and slogans aim to attract the electorate?"", ""What are the concrete offers made by these seven presidential aspirants, including Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?""]}, ""For the freedom of the world's people with songs and joy"": {""Questions"": [""What is the main topic discussed in the article?"", ""What are the candidates promising in their election campaigns?"", ""Who are the seven presidential aspirants mentioned in the article?""]}, ""Undeterred in the Assembly"": {""Questions"": [""What is the minimum attribute a future President of North Macedonia should possess?"", ""What are the main promises and slogans being offered by presidential candidates in the election?"", ""When did the presidential election campaign officially start in North Macedonia?""]}}"
