ad_archive_id,claims_to_questions
446303441400950,"{""S\u0456ljanova is completely in the matrix of DPMNE and advises harm to Pendarovski and Kovachevski."": {""Questions"": [{""question"": ""What is the evidence that Siljanova is completely in the matrix of DPMNE?"", ""search_results"": []}, {""question"": ""Is there any credible source that confirms Siljanova advises harm to Pendarovski and Kovachevski?"", ""search_results"": []}, {""question"": ""What are the specific promises and slogans offered by the presidential candidates, namely Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""search_results"": []}]}, ""L\u0456chne d\u0456skreditac\u0456\u0457 for those with a feminine gender, harm to intellectual capacities expressed by S\u0456ljanova do not relate to a professor or a politician."": {""Questions"": [""What is the relationship between S\u0456ljanova's statement and a professor or politician?"", ""In what ways do Lichne discreditation for those with a feminine gender harm intellectual capacities?"", ""Are the presidential candidates in North Macedonia discussing specific policy promises rather than just slogans?""]}, ""Panic from election defeat, lack of plan, vision is not justified."": {""Questions"": [""What is the justification for panic from an election defeat in North Macedonia?"", ""What are the key qualifications or attributes a future President of North Macedonia should possess, as per the dilemmas dominating the electoral arena?"", ""What specific promises and slogans do the candidates (Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski) offer to attract electors?""]}}"
413936974576258,"{""The airport belongs to President Stevo Pendarovski"": {""Questions"": [{""question"": ""What is the relationship between President Stevo Pendarovski and the airport?"", ""search_results"": [""May 26, 2021 ... President Stevo Pendarovski welcomed today the President of the Republic of Bulgaria, Rumen Radev, at the Skopje International Airport."", ""Oct 5, 2019 ... Pompeo arrived at the Ohrid airport on Friday afternoon, where he was greeted by ... with the President Stevo Pendarovski. \u201cUSA is our strategic\u00a0..."", ""Jun 16, 2021 ... ... Stevo Pendarovski [R] at Skopje airport on May 26, 2021. Photo ... They are to meet Bulgarian President Rumen Radev, caretaker Prime\u00a0...""]}, {""question"": ""Who are the candidates running for president of North Macedonia, and what are their promises?"", ""search_results"": [""Apr 25, 2024 ... North Macedonia's right-wing candidate Gordana Siljanovska-Davkova claimed a comprehensive victory in the first round of presidential elections on Wednesday."", ""Apr 24, 2024 ... North Macedonian presidential candidate Gordana Siljanovska-Davkova held a big lead over incumbent Stevo Pendarovski with votes counted from\u00a0..."", ""Apr 25, 2024 ... Presidential candidate of the biggest opposition party VMRO-DPMNE Gordana Siljanovska- Davkova celebrates her victory in\u00a0...""]}, {""question"": ""What does it mean that 'kandidat\u00ebt kan\u00eb filluar t\u00eb ofrojn\u00eb nj\u00eb gam\u00eb t\u00eb gjer\u00eb premtimesh'?"", ""search_results"": [""n\u00eb numrin nj\u00eb duke filluar nj\u00eb bllok t\u00eb ri n\u00ebse zbulojn\u00eb se transaksioni q\u00eb ata kan\u00eb ... nj\u00eb gam\u00eb t\u00eb gjer\u00eb pajisjesh kompjuterike, duke p\u00ebrfshir\u00eb llaptop\u00eb\u00a0..."", ""737 flet\u00eb votimi t\u00eb plot\u00ebsuara... Celibashi administron zarfet e diaspor\u00ebs \u00b7 A do ... nj\u00eb 18-vje\u00e7ar duhet t\u00eb votoj\u00eb Sali Berish\u00ebn? 11 maji, beteja e jet\u00ebs time\u00a0..."", ""q\u00eb kan\u00eb patur nj\u00eb zhvillim t\u00eb mir\u00eb dhe t\u00eb efektsh\u00ebm t\u00eb t\u00eb dy grupaktor\u00ebve, si ... e tyre n\u00eb m\u00ebnyr\u00eb q\u00eb t\u00eb fitojn\u00eb mb\u00ebshtetjen e nj\u00eb game t\u00eb gjer\u00eb grupesh interesi.""]}]}}"
1146589880118487,"{""We need to continue on the European path, that is the only alternative for fundamental and positive changes in our country."": {""Questions"": [{""question"": ""Is the claim stating that a European path is the only alternative for fundamental and positive changes in the country supported by evidence?"", ""search_results"": [""Mar 1, 2023 ... ... positive behavior change and promote desistance from delinquency. ... A 2019 study from the U.S. Office of Juvenile Justice estimated that\u00a0..."", ""Oct 17, 2024 ... In it, America and China are less hostile toward one another and manage their competitive relationship predictably and without recourse to open\u00a0..."", ""In the twenty-first century, only nations that share a commitment to protecting basic human rights and guaranteeing political and economic freedom will be able\u00a0...""]}, {""question"": ""Are the presidential candidates' promises and slogans in North Macedonia primarily aimed at attracting voters, rather than making concrete policy commitments?"", ""search_results"": [""Jan 31, 2024 ... But it would also involve costlier, longer-term bets on promising structural reforms (like supporting local journalism and media literacy). Each\u00a0..."", ""Sep 22, 2024 ... In the second annex \u2014 Declaration on Future Generations \u2014 the Assembly adopted a set of guiding principles, commitments and actions to promote\u00a0..."", ""includes an electoral process aimed at building political structures ... Mauritius: voters choose between parties rather than candidates, and the\u00a0...""]}, {""question"": ""Do the seven presidential aspirants competing in the election (Biljana Vankovsk\u00ebn, Maksim Dimitrievski, Stef\u00e7e Jakimovski, etc.) have specific, concrete policies to offer, or are they focusing on general promises and slogans?"", ""search_results"": []}]}, ""We have a clear vision for European integration of the state, for a state with a developed economy, better education, healthcare, and functional governance of law."": {""Questions"": [""What is the specific vision for European integration of the state mentioned in the claim?"", ""What are the key areas of development (economy, education, healthcare, governance) that the state aims to achieve according to the claim?"", ""What is the main dilemma or challenge in the upcoming presidential election in North Macedonia, as described in the claim?""]}, ""There is no giving up on European identity and building a better society for citizens."": {""Questions"": [""Is the claim 'There is no giving up on European identity and building a better society for citizens' directly related to the topic of the Macedonian presidential election?"", ""Does the statement mention specific presidential candidates or their campaigns, and if so, what are they offering?"", ""Do the election candidates' promises and slogans aim to attract voters and influence the outcome of the election?""]}}"
802323778442410,"{""He has a clear vision for the European identity of the state"": {""Questions"": [{""question"": ""Is the European identity of the state explicitly mentioned in the claim?"", ""search_results"": [""Some Member States have also explicitly added gender identity as a ... Austria explicitly mentioned gender identity as part of a social group in the."", ""including the jurisdictional claim to review Union action against the identity of the Member States \u2013 ... identity-based claims must be specifically\u00a0..."", ""Feb 16, 2011 ... claim that the relationship between European identity ... movement, and it explicitly contributes to European identity formation in the region.""]}, {""question"": ""What is the main issue discussed in the claim regarding the upcoming presidential election in North Macedonia?"", ""search_results"": [""Oct 30, 2024 ... and presidential election period, based on a public notice issued by the State Commission for the Prevention of Corruption (SCPC), referring\u00a0..."", ""... political parties in the election process remains a subject of ongoing discussion and debate. The Two-Party System and the Two Major Parties. The electoral\u00a0..."", ""Jul 29, 2024 ... Both government and opposition claim victory \u00b7 Opposition says it has 73% of voting tallies \u00b7 Independent exit polls point to landslide opposition\u00a0...""]}, {""question"": ""Are the presidential candidates mentioned in the claim offering specific promises and slogans?"", ""search_results"": [""Aug 7, 2024 ... We take a focused look at what the Republican presidential nominee is promising right now on the campaign trail."", ""... President Spiro T. Agnew to resign. Ford assumed the presidency after Nixon resigned. As a presidential candidate, Ford had a lot of liabilities. He had given\u00a0..."", ""Learn about Kamala D. Harris's journey as a leader and advocate for the people\u2014from District Attorney to Vice President of the United States.""]}]}, ""Strongly supports EU and NATO membership"": {""Questions"": [""What is the author's stance on EU and NATO membership?"", ""What is the current election situation in North Macedonia?"", ""What are the main promises and slogans offered by the presidential candidates?""]}, ""Show what it means to be a true president for all citizens regardless of ethnic, religious or other affiliation"": {""Questions"": [""What does it mean to be a true president for all citizens regardless of ethnic, religious or other affiliation?"", ""What attributes should the next President of North Macedonia possess?"", ""What specific promises and slogans are being offered by the presidential candidates?""]}}"
345081434704628,"{""The vote for Stevo and the Coalition for European Identity is a vote for European Macedonia"": {""Questions"": [{""question"": ""What is the specific issue being addressed in the presidential election in North Macedonia?"", ""search_results"": [""Oct 30, 2024 ... and presidential election period, based on a public notice issued by the State Commission ... However, this issue has been resolved. The\u00a0..."", ""May 2, 2024 ... Observers will be thoroughly briefed by ... The OSCE PA most recently observed the 2019 presidential elections in North Macedonia."", ""Apr 15, 2019 ... What provisions are in place to guarantee equal access to the electoral process for all citizens? How will voters be ensured access to\u00a0...""]}, {""question"": ""Who are the candidates running for President in the North Macedonian election and what are their platforms?"", ""search_results"": [""Apr 24, 2024 ... During the last presidential elections in 2019, Russia had a clear favourite among the presidential candidates, - VMRO-DPMNE candidate Gordana\u00a0..."", ""Apr 15, 2024 ... If no candidate wins the majority of votes on Election Day, a second round of elections will be held on May 8 for the two candidates who\u00a0..."", ""Apr 27, 2014 ... In the second round of the presidential election, a candidate who receives the highest number of votes cast gets elected provided that there\u00a0...""]}, {""question"": ""Is there a clear distinction between the coalitions mentioned (Coalition for European Identity) and the other political entities participating in the election?"", ""search_results"": [""OFAC administers and enforces economic and trade sanctions against targeted foreign jurisdictions and regimes, as well as individuals and entities engaging in\u00a0..."", ""In the twenty-first century, only nations that share a commitment to protecting basic human rights and guaranteeing political and economic freedom will be able\u00a0..."", ""Nov 20, 2016 ... It's a famous work of viral samizdat, and I thought it might be handy to have in my Medium feed. Got this version direct from the Havel site\u00a0...""]}]}, ""Together with our president Stevo Pendarovski, we have a vision and plan to bring Macedonia into the European Union"": {""Questions"": [""What is the current President's name?"", ""Who are the candidates running for President in the Macedonian presidential election?"", ""When did the presidential election campaign start?""]}, ""We are resolute, willing, courageous and knowledgeable in ensuring Europe's destiny for the country and all its citizens"": {""Questions"": [""What is the purpose of the presidential election in North Macedonia?"", ""In what ways are the candidates promising to address Europe's destiny for the country and its citizens?"", ""What specific attributes should the next President of North Macedonia possess, according to the quote?""]}}"
412339098080713,"{""Participating in the European integration process is the only way to bring positive changes and a better living standard in the country."": {""Questions"": [{""question"": ""What evidence is there to support the claim that participating in European integration brings positive changes and a better living standard?"", ""search_results"": [""Discover what the EU does for citizens, how it protects rights, promotes prosperity and strives to make the world a safer place."", ""May 30, 2008 ... ... their participation in, and integration with, the global economy. ... better-paying jobs, improved health, and higher overall living standards."", ""The EU has delivered over half a century of peace, stability and prosperity. It also plays an important role in diplomacy and works to promote these same\u00a0...""]}, {""question"": ""How has the country's integration into Europe impacted its economic or social indicators?"", ""search_results"": [""The economy is integrated into the European Single Market and depends on European transfers and the support of the European Union in shaping trade relations in\u00a0..."", ""Dec 6, 2024 ... V We found there was limited coordination between the Asylum, Migration and Integration Fund and the European Social Fund in 2014-2020. We did\u00a0..."", ""... of immigrants and their children in OECD, EU and selected other countries ... have widened over the past decade in EU countries. In four out of five\u00a0...""]}, {""question"": ""What alternative paths have been proposed to achieve similar outcomes, and what are their estimated costs and benefits?"", ""search_results"": [""Mar 1, 2023 ... Community Alternatives to Confinement Achieve Equal or Better Outcomes at Far Lower Cost. ... has been estimated to cost an average of $214,000."", ""The planned cost of work that should have been achieved according to the project baseline dates. ... like) representation of the alternatives and outcomes in a\u00a0..."", ""This will ensure that consumers demand food that has been produced to the ... Digital technology has been proposed as a 'quick-fix' (Falk et al., 2018)\u00a0...""]}]}, ""The choice between progress and regression depends on the citizens' decision in upcoming elections."": {""Questions"": [""Why do the citizens' decisions in upcoming elections depend on the choice between progress and regression?"", ""What are the specific promises and slogans offered by presidential candidates Biljana Vankovski, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""What is the main dilemma faced by the upcoming presidential election in North Macedonia?""]}, ""SMSM has a specific and clear plan to move the country forward towards EU."": {""Questions"": [""Is the specific plan mentioned in SMSM's statement about moving the country forward towards EU clear and detailed?"", ""Does the claim mention a concrete example or evidence of SMSM's plan to move the country forward towards EU?"", ""Is there any objective measure or benchmark provided by SMSM to evaluate its progress towards moving the country forward towards EU?""]}}"
7220380881416654,"{""For more information, follow us."": {""Questions"": [{""question"": ""What is the main topic of the article?"", ""search_results"": [""Study with Quizlet and memorize flashcards containing terms like What is the main topic of the article?, What is the claim in this passage?, What evidence\u00a0..."", ""Textbook chapters, articles, paragraphs, sentences, or passages all have topics and main ideas. The topic is the broad, general theme or message."", ""Sep 17, 2020 ... The topic of the article describes the subjects on which the writing is based. It helps to determine the purpose of writing and helps to **\u00a0...""]}, {""question"": ""Who are the candidates running for President of North Macedonia?"", ""search_results"": [""The two faced off in the second round run-off on 8 May, which was held alongside parliamentary elections. ... In the second round, Siljanovska defeated the\u00a0..."", ""Apr 25, 2024 ... North Macedonia's right-wing candidate Gordana Siljanovska-Davkova claimed a comprehensive victory in the first round of presidential elections on Wednesday."", ""Feb 15, 2024 ... Speculation in the media euggests they may opt for North Macedonia's current President, Stevo Pendarovski, and Gordana Siljanovska, as in the\u00a0...""]}, {""question"": ""What is the date when the election campaign started?"", ""search_results"": [""Feb 25, 2025 ... When is the next presidential election? An election for president of the United States happens every four years on the first Tuesday after\u00a0..."", ""... presidential campaign, becoming the first confirmed candidate for the 2024 Democratic primaries. ... start date for early voting in Minnesota and South Dakota."", ""After the election, candidates must continue to file periodic disclosure statements each January ... Started \u00b7 Choosing a Bank \u00b7 Matching Funds Program \u00b7 Limits\u00a0...""]}]}}"
812638754042699,"{""Nikola Gru\u00ebvski and Hristijan Mickoski use brutal methods to silence and intimidate journalists"": {""Questions"": [{""question"": ""What is the relationship between Nikola Gru\u00ebvski and Hristijan Mickoski to journalists?"", ""search_results"": []}, {""question"": ""Are Nikola Gru\u00ebvski and Hristijan Mickoski using brutal methods to silence and intimidate journalists?"", ""search_results"": []}, {""question"": ""What specific promises are the presidential candidates in North Macedonia offering, specifically Biljana Vankovsk\u00ebn, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""search_results"": []}]}, ""The duo uses propaganda, media manipulation, and fake news to manipulate citizens"": {""Questions"": [""What is the definition of 'propaganda' in the context of this claim?"", ""What evidence can be provided to support the claim that the duo uses 'media manipulation' and 'fake news'?"", ""What criteria should a future President of North Macedonia possess, according to the dilema presented?""]}, ""Voters can only prevent these tactics by voting for the Coalition for European Perspective and Stevo Pendarovski on April 24th and May 8th"": {""Questions"": [""What is the main purpose of the slogan and promise offerings by presidential candidates?"", ""What are the specific characteristics that the future President of North Macedonia should possess?"", ""When did the election campaign for the presidential position start?""]}}"
442484941777069,"{""Macedonian President Stevo Pendarovski's program is more transparent."": {""Questions"": [{""question"": ""What is the specific program or platform that Macedonian President Stevo Pendarovski has implemented to increase transparency?"", ""search_results"": [""... Stevo Pendarovski, having been nominated by SDSM for the 2019 presidential election. North Macedonia has ... Macedonia (NBRM) had not increased interest\u00a0..."", ""Dec 9, 2021 ... Macedonia Stevo Pendarovski and attended by the President of the ... and Macedonian counterparts on specific details related to the\u00a0..."", ""Jan 2, 2024 ... The opening day featured welcoming remarks from Stevo Pendarovski, President of North Macedonia ... program; and German Filkov, President\u00a0...""]}, {""question"": ""How do the presidential candidates in the North Macedonia election differ in their approaches to transparency and accountability?"", ""search_results"": [""Apr 27, 2014 ... Before the counting began, the main opposition coalition announced that it would not recognize the results of these elections. A lack of\u00a0..."", ""Their work is reflected through their technical assistance and applied research focused on elections, government transparency, corruption, and innovative ways\u00a0..."", ""... transparency, accountability, and competitiveness of an electoral process. Electoral process: Elections are a process, not a single event. Every election\u00a0...""]}, {""question"": ""What are the key promises and slogans being made by the seven presidential aspirants vying for the office of President in the North Macedonia election?"", ""search_results"": [""Jan 31, 2024 ... Platforms and tech cannot be the sole focus. Research suggests that social media platforms help to fuel disinformation in various ways\u2014for\u00a0..."", ""Democracy faced its most serious crisis in decades in 2017 as its basic tenets\u2014including guarantees of free and fair elections, the rights of minorities,\u00a0..."", ""Nov 7, 2018 ... The report identifies 46 populist leaders or political parties that have held executive office across 33 countries between 1990 and today.""]}]}, ""My program showed better results in the 2019 elections."": {""Questions"": [""What is the relevance of the 2019 elections to the claim about a program showing better results?"", ""Are the mentioned candidates (Biljana Vankovsk\u00ebn, Maksim Dimitrievskin, and Stef\u00e7e Jakimovski) actual presidential candidates in the 2023 North Macedonia presidential election?"", ""What is the purpose of the quote '[@100005900348509:2048:Enis Shaqiri]' at the end of the text?""]}, ""My program is visible, while theirs is an illusion."": {""Questions"": [""Is the claim that 'My program is visible, while theirs is an illusion' referring to a specific political campaign or issue?"", ""What are the main promises and slogans being offered by the presidential candidates in North Macedonia's election?"", ""Who are the seven aspirants vying for the presidency of North Macedonia and what are their qualifications?""]}}"
942824157566893,"{""Stev\u043e Pendarovski is our European president!"": {""Questions"": [{""question"": ""What is the current president of North Macedonia?"", ""search_results"": [""President of North Macedonia ; Incumbent Gordana Siljanovska-Davkova. since 12 May 2024 ; Incumbent Gordana Siljanovska-Davkova. since 12 May 2024 \u00b7 Head of State."", ""May 9, 2024 ... Siljanovska-Davkova is the first female president in the history of North Macedonia, which seceded from the former Yugoslavia following a referendum in 1991."", ""The prime minister of North Macedonia (Macedonian: \u041f\u0440\u0435\u043c\u0438\u0435\u0440 \u043d\u0430 \u0421\u0435\u0432\u0435\u0440\u043d\u0430 \u041c\u0430\u043a\u0435\u0434\u043e\u043d\u0438\u0458\u0430, romanized: Premier na Severna Makedonija, Albanian: Kryeministri i\u00a0...""]}, {""question"": ""Who are the candidates competing for the presidency in North Macedonia?"", ""search_results"": [""The two faced off in the second round run-off on 8 May, which was held alongside parliamentary elections. ... In the second round, Siljanovska defeated the\u00a0..."", ""Apr 25, 2024 ... North Macedonia's right-wing candidate Gordana Siljanovska-Davkova claimed a comprehensive victory in the first round of presidential elections on Wednesday."", ""Apr 5, 2024 ... Polls show incumbent President Stevo Pendarovski, who is seeking a second five-year term with support from the governing social democrats, in\u00a0...""]}, {""question"": ""Is Stev\u043e Pendarovski actually the European president?"", ""search_results"": [""Apr 19, 2023 ... ... European Union accession. Throughout this period the largest ... President Stev\u043e Pendarovski also expressed his opposition: \u201cThe\u00a0..."", ""15 President Stev\u043e. Pendarovski also expressed his opposition to the proposed model by VMRO-DPMNE16. On 4th April Deputy Prime Minister Artan Grubi, as chief\u00a0...""]}]}, ""Don't miss the big civic protest on Monday, April 8 at 20:00 in the park near the monument to Jane Sandanski."": {""Questions"": [""How does the protest event description match the typical format of civic protests?"", ""What is the typical purpose of presidential candidates' promises and slogans in a democratic election?"", ""Can the statement 'Fushata zgjedhore ka filluar m\u00eb 4 prill, me shtat\u00eb aspirant\u00eb n\u00eb gar\u00eb p\u00ebr postin e Presidentit' be verified as accurate?""]}, ""Vote for number 1 on April 24."": {""Questions"": [{""Question"": ""What is the date mentioned in the claim?""}, {""Question"": ""Which presidential candidates are mentioned as being part of the election race?""}, {""Question"": ""What is the topic that dominates the electoral arena according to the claim?""}]}}"
974847184092355,"{""Stev\u043e Pendarovski's program was presented to the youth at the Aerodrom location"": {""Questions"": [{""question"": ""What is the specific program presented by Stev\u043e Pendarovski to the youth at Aerodrom location?"", ""search_results"": []}, {""question"": ""What are the requirements for a future President of North Macedonia?"", ""search_results"": [""President of North Macedonia Addresses Summit of the Future ... Gordana Siljanovska-Davkova, President of the Republic of North Macedonia, addresses the Summit of\u00a0..."", ""Apr 24, 2024 ... The upcoming presidential elections in the Republic of North Macedonia ... criteria. The Greek parliament has yet to ratify the memoranda\u00a0..."", ""Sep 22, 2023 ... STEVO PENDAROVSKI, President of North Macedonia, stated that fear of the future ... needs,\u201d he lamented. This also undermines the authority\u00a0...""]}, {""question"": ""What concrete promises do these candidates offer?"", ""search_results"": [""The following section on advocacy strategy offers a concrete mapping exercise for doing all this. \u201c Private sector involvement and buy-in is critical for UN\u00a0..."", ""Jan 30, 2019 ... Of the 11 candidates who responded to our questionnaire, only a few offered concrete plans or proposed big, new ideas. Others were vague or\u00a0..."", ""Aug 19, 2024 ... We will continue to reject political violence of all forms and give hate no safe harbor. Donald Trump has a very different vision \u2013 one focused\u00a0...""]}]}, ""Citizens are invited to a large civic meeting on Monday, April 8th at 20:00 in the park by the monument of Jane Sandanski"": {""Questions"": [""What is the specific date and time mentioned in the claim for a civic meeting?"", ""Who are the seven presidential candidates mentioned in the article?"", ""What is the main dilemma facing the future President of North Macedonia, according to the article?""]}, ""We do not give up on the future!"": {""Questions"": [""What is the context of the claim 'We do not give up on the future'?"", ""Who are the seven presidential candidates running for office in North Macedonia's presidential election?"", ""What specific promises and slogans have the candidates offered to attract voters?""]}}"
393434320275374,"{""For more information, follow us."": {""Questions"": [{""question"": ""What is the claim saying about the upcoming presidential election in North Macedonia?"", ""search_results"": [""Jul 30, 2024 ... After presidential elections on Sunday, which the regime in Venezuela claimed to win, its Chief Prosecutor, Tarek William Saab, said on\u00a0..."", ""Jul 29, 2024 ... ... President Nicolas Maduro won the presidential election, in Caracas,... ... North Macedonia. He did not offer any evidence. Reporting by\u00a0..."", ""Oct 22, 2020 ... ... next month's U.S. presidential election ... presidential election campaign were traced to the small city of Veles in North Macedonia.""]}, {""question"": ""What is the main concern or dilemma mentioned in the claim regarding the presidential election?"", ""search_results"": [""Dec 2, 2021 ... ... of his main political allies and a supporter of his anti-drug campaign. ... Given the consistency of U.S. pronouncements about the Mutual\u00a0..."", ""Sep 18, 2020 ... \"" In \u201cThe Social Dilemma,\"" one of the interviewees described the ... As the presidential election approaches, U.S. political campaigns\u00a0..."", ""Jun 1, 2019 ... ... us a vocabulary and framework for thinking about claims of illegitimacy. ... Holder to uphold a key provision of the Voting Rights Act.""]}, {""question"": ""What are the key promises or slogans being offered by the candidates in the presidential election, according to the claim?"", ""search_results"": [""... President Spiro T. Agnew to resign. Ford assumed the presidency after Nixon resigned. As a presidential candidate, Ford had a lot of liabilities. He had given\u00a0..."", ""Mar 2, 2022 ... John F. Kennedy was elected president in one of the closest elections in United States history. Kennedy's popular vote margin over Nixon was\u00a0..."", ""Religion and Prohibition quickly emerged as the most volatile and energizing issues in the campaign. No Catholic had ever been elected President, a by\u00a0...""]}]}}"
1168755624286124,"{""We will increase salaries and pensions"": {""Questions"": [{""question"": ""What is the current situation regarding salaries and pensions mentioned in the claim?"", ""search_results"": [""Portal to where VA compensation and pension benefits programs are described; to include rates of payments and how to apply for VA benefits."", ""Apr 18, 2025 ... When you file a claim for Veterans Pension, Survivors Pension, VA Dependency and Indemnity Compensation (DIC), or accrued benefits,\u00a0..."", ""VA burial allowances are partial reimbursements of an eligible Veteran's burial and funeral costs. When the cause of death is not service related,\u00a0...""]}, {""question"": ""Are the presidential candidates offering a wide range of promises and slogans to attract voters?"", ""search_results"": [""... selection of the President. Jackson laid the blame on Clay ... Jackson won the election in a landslide, and by a wide margin of 95 electoral votes."", ""2 will help our students succeed. PLEASE JOIN US IN VOTING YES ON PROP. 2. David Goldberg, President. California Teachers Association. Sheri Coburn, Executive\u00a0..."", ""Many leaders of the Democratic Party saw in Roosevelt an attractive mixture of experience (as governor of New York and as a former vice presidential candidate)\u00a0...""]}, {""question"": ""What are the specific promises made by the seven aspirants competing for the presidency, including Biljana Vankovska, Maksim Dimitrievski, and Stef\u00e7e Jakimovski?"", ""search_results"": []}]}, ""We will invest more and create better job opportunities"": {""Questions"": [""What is the current job market situation in North Macedonia?"", ""What are the key promises made by the presidential candidates in North Macedonia?"", ""What is the significance of investing more and creating better job opportunities according to the claim?""]}, ""We will develop the economy to European standards"": {""Questions"": [""What is the current state of the economy in North Macedonia?"", ""Who are the seven presidential candidates competing in the election, and what are their main promises?"", ""What European standards does the claim 'develop the economy to European standards' refer to?""]}}"
934054438169865,"{""Dashkovski is responsible for unknown voters and ensuring an electoral list."": {""Questions"": [{""question"": ""What is the role of Dashkovski in the electoral process?"", ""search_results"": [""Seasoned professional with extensive experience in risk management, business\u2026 \u00b7 \u041e\u043f\u044b\u0442 \u0440\u0430\u0431\u043e\u0442\u044b: Deutsche Bank \u00b7 \u041e\u0431\u0440\u0430\u0437\u043e\u0432\u0430\u043d\u0438\u0435: The Ohio State University\u00a0..."", ""The SEC provides details on the percentage of voter turnout until the end of the election process ... Dashkovski added that Novaci is the municipality with\u00a0..."", ""May 4, 2023 ... ... JOB WELL DONE AGAIN. General Cont. WILLIAM PIKAART. 113 N HAMILTON ... PROCESS INNOVATION SERVICES CORP. General Cont. ERIC KRAUSE. 13808\u00a0...""]}, {""question"": ""What are the key characteristics that a future President of North Macedonia should possess?"", ""search_results"": [""... for years despite never starting work. Transparency of public procurement can be considered to have improved after two major government scandals. In 2020\u00a0..."", ""Feb 14, 2025 ... ... features, and even regions have been debated ... Sometimes, major disputes can be resolved\u2014for example, Macedonia versus North Macedonia\u00a0..."", ""Oct 3, 2024 ... At the 2008 Bucharest Summit, the Allies agreed that Georgia and Ukraine will become members of NATO in future. ... North Macedonia in March 2020.""]}, {""question"": ""What are the main promises and slogans being offered by the presidential candidates?"", ""search_results"": [""Aug 7, 2024 ... We take a focused look at what the Republican presidential nominee is promising right now on the campaign trail."", ""... Logos and slogans \u2022 Key staffers \u2022 Vice presidential candidates \u2022 Policy positions \u2022 Ballotpedia's presidential election coverage index. Primaries. Democratic\u00a0..."", ""Jefferson approached the 1800 presidential election well organized for victory and determined to win. One factor that elevated Jefferson's chances of becoming\u00a0...""]}]}, ""The President of DIK cannot and should not participate in party activities, nor interfere with pre-election activities of any party."": {""Questions"": [""Does the President of DIK have a constitutional obligation to participate in party activities?"", ""Is it constitutionally or morally acceptable for the President of DIK to interfere with pre-election activities of any party?"", ""What specific promises and slogans are the candidates offering, and how do they plan to achieve their goals?""]}, ""This raises suspicion and questions the criminal act."": {""Questions"": [""What specific criminal act is being referred to in the claim?"", ""Do the presidential candidates mentioned have a concrete platform or are they just making empty promises?"", ""What is the expected attribute that the next President of North Macedonia should possess, according to the claim?""]}}"
1341461227244721,"{""DPMNE failed to realize its electoral promises."": {""Questions"": [{""question"": ""What specific promises did DPMNE make during the electoral campaign?"", ""search_results"": [""May 7, 2024 ... ... made almost every case opened by the Special Prosecution expire. In ... VMRO-DPMNE also promise digitization, which would reduce corruption in\u00a0..."", ""In the 2002 electoral campaign the political parties did not exactly make the contents ... In the introduction to the VMRO-DPMNE 2008 electoral pro- gram\u00a0..."", ""Apr 25, 2024 ... Turnout was over 49%, according to the electoral commission, some ... \""I only know that what I promise I will implement in my own way.""]}, {""question"": ""How do the presidential candidates' platforms compare to their previous commitments?"", ""search_results"": [""Oct 8, 2024 ... The side-by-side comparison tool provides a quick overview of former President ... Proposals are from when candidates served as president and vice\u00a0..."", ""Nov 29, 2023 ... They have voted at historic rates compared to youth in previous decades, and their choices on the ballot have influenced key elections. In 2024,\u00a0..."", ""Sep 10, 2024 ... The outcome of the presidential race could drastically change the tax code, abortion access and U.S. commitments made to curb the damage\u00a0...""]}, {""question"": ""What are the key differences between the aspirants' election pledges and slogans?"", ""search_results"": [""... Logos and slogans \u2022 Key staffers \u2022 Vice presidential candidates \u2022 Policy positions \u2022 Ballotpedia's presidential election coverage index. Primaries. Democratic\u00a0..."", ""As the campaign went on and the candidates refined their positions, the differences between the New Freedom and the New Nationalism shrank. When all the\u00a0..."", ""Oct 15, 2024 ... Her campaign slogan, \u201cSD Mom for Congress,\u201d underscores her critique of ... Dusty Johnson said that in the current political climate, that kind of\u00a0...""]}]}, ""DPMNE has no plan for the future and cannot bring about any change."": {""Questions"": [""What evidence supports the claim that DPMNE has no plan for the future and cannot bring about any change?"", ""How do the presidential candidates' promises and slogans align with the actual needs of North Macedonia's citizens?"", ""What specific policies or initiatives do the current presidential candidates offer to address the country's challenges?""]}, ""Nothing from DPMNE's election promises was realized."": {""Questions"": [""Was DPMNE's election campaign focused on specific promises rather than slogans?"", ""What was the primary issue that defined the presidential election in North Macedonia?"", ""Were the candidates' promises and slogans during the election campaign concrete and measurable?""]}}"
